"V1" "V2" "V3" "V4" "V5"
"1" 0.994834991099478 0.994834991099478 0.994834991099478 0.994834991099478 0.994834991099478
"2" 0.998299714473875 0.998299714473875 0.998299714473875 0.998299714473875 0.998299714473875
"3" 0.995785365601202 0.995785365601202 0.995785365601202 0.995785365601202 0.995785365601202
"4" 0.995606384943444 0.995606384943444 0.995606384943444 0.995606384943444 0.995606384943444
"5" 0.997712633026346 0.997712633026346 0.997712633026346 0.997712633026346 0.997712633026346
"6" 0.99661158557599 0.99661158557599 0.99661158557599 0.99661158557599 0.99661158557599
"7" 0.991679468099121 0.991679468099121 0.991679468099121 0.991679468099121 0.991679468099121
"8" 0.994907584244904 0.994907584244904 0.994907584244904 0.994907584244904 0.994907584244904
"9" 0.988693845568945 0.988693845568945 0.988693845568945 0.988693845568945 0.988693845568945
"10" 0.998939621973942 0.998939621973942 0.998939621973942 0.998939621973942 0.998939621973942
"11" 0.985633024909787 0.985633024909787 0.985633024909787 0.985633024909787 0.985633024909787
"12" 1.65723269681179e-40 1.65723269681179e-40 1.65723269681179e-40 1.65723269681179e-40 1.65723269681179e-40
"13" 0.994197356829589 0.994197356829589 0.994197356829589 0.994197356829589 0.994197356829589
"14" 0.990300384058004 0.990300384058004 0.990300384058004 0.990300384058004 0.990300384058004
"15" 0.98940274500933 0.98940274500933 0.98940274500933 0.98940274500933 0.98940274500933
"16" 0.99652705383942 0.99652705383942 0.99652705383942 0.99652705383942 0.99652705383942
"17" 0.989512342906455 0.989512342906455 0.989512342906455 0.989512342906455 0.989512342906455
"18" 0.997751020557234 0.997751020557234 0.997751020557234 0.997751020557234 0.997751020557234
"19" 0.995127371060817 0.995127371060817 0.995127371060817 0.995127371060817 0.995127371060817
"20" 0.993377841698505 0.993377841698505 0.993377841698505 0.993377841698505 0.993377841698505
"21" 0.994324411877499 0.994324411877499 0.994324411877499 0.994324411877499 0.994324411877499
"22" 0.946514547494376 0.946514547494376 0.946514547494376 0.946514547494376 0.946514547494376
"23" 0.99753946830367 0.99753946830367 0.99753946830367 0.99753946830367 0.99753946830367
"24" 0.99394433248947 0.99394433248947 0.99394433248947 0.99394433248947 0.99394433248947
"25" 0.979502936227441 0.979502936227441 0.979502936227441 0.979502936227441 0.979502936227441
"26" 0.998139319887248 0.998139319887248 0.998139319887248 0.998139319887248 0.998139319887248
"27" 0.998706177316408 0.998706177316408 0.998706177316408 0.998706177316408 0.998706177316408
"28" 0.992125967246989 0.992125967246989 0.992125967246989 0.992125967246989 0.992125967246989
"29" 0.998265613403833 0.998265613403833 0.998265613403833 0.998265613403833 0.998265613403833
"30" 0.997360625794416 0.997360625794416 0.997360625794416 0.997360625794416 0.997360625794416
"31" 0.972915116144988 0.972915116144988 0.972915116144988 0.972915116144988 0.972915116144988
"32" 0.982504864640414 0.982504864640414 0.982504864640414 0.982504864640414 0.982504864640414
"33" 0.99827932112156 0.99827932112156 0.99827932112156 0.99827932112156 0.99827932112156
"34" 0.986818448886465 0.986818448886465 0.986818448886465 0.986818448886465 0.986818448886465
"35" 0.994704451914082 0.994704451914082 0.994704451914082 0.994704451914082 0.994704451914082
"36" 0.998550072601157 0.998550072601157 0.998550072601157 0.998550072601157 0.998550072601157
"37" 0.997734338341923 0.997734338341923 0.997734338341923 0.997734338341923 0.997734338341923
"38" 0.997324959781604 0.997324959781604 0.997324959781604 0.997324959781604 0.997324959781604
"39" 0.997355559926604 0.997355559926604 0.997355559926604 0.997355559926604 0.997355559926604
"40" 0.99720602175895 0.99720602175895 0.99720602175895 0.99720602175895 0.99720602175895
"41" 0.96730340963959 0.96730340963959 0.96730340963959 0.96730340963959 0.96730340963959
"42" 0.987527473863921 0.987527473863921 0.987527473863921 0.987527473863921 0.987527473863921
"43" 0.996713882393071 0.996713882393071 0.996713882393071 0.996713882393071 0.996713882393071
"44" 0.993383327344483 0.993383327344483 0.993383327344483 0.993383327344483 0.993383327344483
"45" 0.992234023751558 0.992234023751558 0.992234023751558 0.992234023751558 0.992234023751558
"46" 0.994093405899285 0.994093405899285 0.994093405899285 0.994093405899285 0.994093405899285
"47" 0.989470553776036 0.989470553776036 0.989470553776036 0.989470553776036 0.989470553776036
"48" 0.987709907894244 0.987709907894244 0.987709907894244 0.987709907894244 0.987709907894244
"49" 0.9966874631882 0.9966874631882 0.9966874631882 0.9966874631882 0.9966874631882
"50" 0.995962814635695 0.995962814635695 0.995962814635695 0.995962814635695 0.995962814635695
"51" 0.960922626167411 0.960922626167411 0.960922626167411 0.960922626167411 0.960922626167411
"52" 0.995141392422139 0.995141392422139 0.995141392422139 0.995141392422139 0.995141392422139
"53" 0.99206985356335 0.99206985356335 0.99206985356335 0.99206985356335 0.99206985356335
"54" 0.985186945257899 0.985186945257899 0.985186945257899 0.985186945257899 0.985186945257899
"55" 0.997676579690502 0.997676579690502 0.997676579690502 0.997676579690502 0.997676579690502
"56" 0.991018016213179 0.991018016213179 0.991018016213179 0.991018016213179 0.991018016213179
"57" 0.992910249012323 0.992910249012323 0.992910249012323 0.992910249012323 0.992910249012323
"58" 0.940487118838486 0.940487118838486 0.940487118838486 0.940487118838486 0.940487118838486
"59" 9.17185592247829e-35 9.17185592247829e-35 9.17185592247829e-35 9.17185592247829e-35 9.17185592247829e-35
"60" 0.998993799936433 0.998993799936433 0.998993799936433 0.998993799936433 0.998993799936433
"61" 0.99622509032809 0.99622509032809 0.99622509032809 0.99622509032809 0.99622509032809
"62" 0.997788597574308 0.997788597574308 0.997788597574308 0.997788597574308 0.997788597574308
"63" 0.99325596961866 0.99325596961866 0.99325596961866 0.99325596961866 0.99325596961866
"64" 0.995883697082949 0.995883697082949 0.995883697082949 0.995883697082949 0.995883697082949
"65" 0.998566737463543 0.998566737463543 0.998566737463543 0.998566737463543 0.998566737463543
"66" 0.990204899190434 0.990204899190434 0.990204899190434 0.990204899190434 0.990204899190434
"67" 0.99318632485616 0.99318632485616 0.99318632485616 0.99318632485616 0.99318632485616
"68" 0.741368652179828 0.741368652179828 0.741368652179828 0.741368652179828 0.741368652179828
"69" 0.994670567110752 0.994670567110752 0.994670567110752 0.994670567110752 0.994670567110752
"70" 0.996024456879047 0.996024456879047 0.996024456879047 0.996024456879047 0.996024456879047
"71" 0.995983417476274 0.995983417476274 0.995983417476274 0.995983417476274 0.995983417476274
"72" 0.998159253184101 0.998159253184101 0.998159253184101 0.998159253184101 0.998159253184101
"73" 0.993319438002918 0.993319438002918 0.993319438002918 0.993319438002918 0.993319438002918
"74" 0.988434512472722 0.988434512472722 0.988434512472722 0.988434512472722 0.988434512472722
"75" 0.508910169312931 0.508910169312931 0.508910169312931 0.508910169312931 0.508910169312931
"76" 0.993421738707478 0.993421738707478 0.993421738707478 0.993421738707478 0.993421738707478
"77" 0.986477495597892 0.986477495597892 0.986477495597892 0.986477495597892 0.986477495597892
"78" 0.986698156753713 0.986698156753713 0.986698156753713 0.986698156753713 0.986698156753713
"79" 0.994364916058906 0.994364916058906 0.994364916058906 0.994364916058906 0.994364916058906
"80" 0.997192917654981 0.997192917654981 0.997192917654981 0.997192917654981 0.997192917654981
"81" 0.99840559864932 0.99840559864932 0.99840559864932 0.99840559864932 0.99840559864932
"82" 0.997243971798392 0.997243971798392 0.997243971798392 0.997243971798392 0.997243971798392
"83" 0.996597287662808 0.996597287662808 0.996597287662808 0.996597287662808 0.996597287662808
"84" 0.997828228414392 0.997828228414392 0.997828228414392 0.997828228414392 0.997828228414392
"85" 0.974464025477283 0.974464025477283 0.974464025477283 0.974464025477283 0.974464025477283
"86" 0.997059555536058 0.997059555536058 0.997059555536058 0.997059555536058 0.997059555536058
"87" 0.995306385469011 0.995306385469011 0.995306385469011 0.995306385469011 0.995306385469011
"88" 0.995625778500809 0.995625778500809 0.995625778500809 0.995625778500809 0.995625778500809
"89" 0.998092038217764 0.998092038217764 0.998092038217764 0.998092038217764 0.998092038217764
"90" 0.997115410919417 0.997115410919417 0.997115410919417 0.997115410919417 0.997115410919417
"91" 0.996498997587723 0.996498997587723 0.996498997587723 0.996498997587723 0.996498997587723
"92" 0.997565573584849 0.997565573584849 0.997565573584849 0.997565573584849 0.997565573584849
"93" 0.997929520871286 0.997929520871286 0.997929520871286 0.997929520871286 0.997929520871286
"94" 0.997469359664245 0.997469359664245 0.997469359664245 0.997469359664245 0.997469359664245
"95" 0.995076003850399 0.995076003850399 0.995076003850399 0.995076003850399 0.995076003850399
"96" 0.998718114871609 0.998718114871609 0.998718114871609 0.998718114871609 0.998718114871609
"97" 0.96055698954108 0.96055698954108 0.96055698954108 0.96055698954108 0.96055698954108
"98" 0.996791168724448 0.996791168724448 0.996791168724448 0.996791168724448 0.996791168724448
"99" 0.997242612830202 0.997242612830202 0.997242612830202 0.997242612830202 0.997242612830202
"100" 0.992428655344081 0.992428655344081 0.992428655344081 0.992428655344081 0.992428655344081
"101" 0.998122761177547 0.998122761177547 0.998122761177547 0.998122761177547 0.998122761177547
"102" 0.994826521281897 0.994826521281897 0.994826521281897 0.994826521281897 0.994826521281897
"103" 0.990880243059546 0.990880243059546 0.990880243059546 0.990880243059546 0.990880243059546
"104" 0.998582224047909 0.998582224047909 0.998582224047909 0.998582224047909 0.998582224047909
"105" 0.998566180512353 0.998566180512353 0.998566180512353 0.998566180512353 0.998566180512353
"106" 0.964754412156953 0.964754412156953 0.964754412156953 0.964754412156953 0.964754412156953
"107" 0.994017308655751 0.994017308655751 0.994017308655751 0.994017308655751 0.994017308655751
"108" 0.991729675166892 0.991729675166892 0.991729675166892 0.991729675166892 0.991729675166892
"109" 0.991927219627657 0.991927219627657 0.991927219627657 0.991927219627657 0.991927219627657
"110" 0.999008291594174 0.999008291594174 0.999008291594174 0.999008291594174 0.999008291594174
"111" 0.988914148450329 0.988914148450329 0.988914148450329 0.988914148450329 0.988914148450329
"112" 0.993354361043319 0.993354361043319 0.993354361043319 0.993354361043319 0.993354361043319
"113" 0.904746645311754 0.904746645311754 0.904746645311754 0.904746645311754 0.904746645311754
"114" 0.82366169775423 0.82366169775423 0.82366169775423 0.82366169775423 0.82366169775423
"115" 0.994303264822975 0.994303264822975 0.994303264822975 0.994303264822975 0.994303264822975
"116" 0.994244365926356 0.994244365926356 0.994244365926356 0.994244365926356 0.994244365926356
"117" 0.996400535953374 0.996400535953374 0.996400535953374 0.996400535953374 0.996400535953374
"118" 0.998325332880712 0.998325332880712 0.998325332880712 0.998325332880712 0.998325332880712
"119" 0.997229473863586 0.997229473863586 0.997229473863586 0.997229473863586 0.997229473863586
"120" 0.994435921101578 0.994435921101578 0.994435921101578 0.994435921101578 0.994435921101578
"121" 0.998079511041006 0.998079511041006 0.998079511041006 0.998079511041006 0.998079511041006
"122" 0.98525399127663 0.98525399127663 0.98525399127663 0.98525399127663 0.98525399127663
"123" 0.996529509099888 0.996529509099888 0.996529509099888 0.996529509099888 0.996529509099888
"124" 0.997879346343973 0.997879346343973 0.997879346343973 0.997879346343973 0.997879346343973
"125" 7.77703423692489e-74 7.77703423692489e-74 7.77703423692489e-74 7.77703423692489e-74 7.77703423692489e-74
"126" 0.998117322286937 0.998117322286937 0.998117322286937 0.998117322286937 0.998117322286937
"127" 0.993452980236948 0.993452980236948 0.993452980236948 0.993452980236948 0.993452980236948
"128" 0.998134137055116 0.998134137055116 0.998134137055116 0.998134137055116 0.998134137055116
"129" 0.903347721068458 0.903347721068458 0.903347721068458 0.903347721068458 0.903347721068458
"130" 0.988828101022806 0.988828101022806 0.988828101022806 0.988828101022806 0.988828101022806
"131" 0.997899185315557 0.997899185315557 0.997899185315557 0.997899185315557 0.997899185315557
"132" 0.998848912265896 0.998848912265896 0.998848912265896 0.998848912265896 0.998848912265896
"133" 0.991832111720088 0.991832111720088 0.991832111720088 0.991832111720088 0.991832111720088
"134" 0.996982190981631 0.996982190981631 0.996982190981631 0.996982190981631 0.996982190981631
"135" 0.992047757908923 0.992047757908923 0.992047757908923 0.992047757908923 0.992047757908923
"136" 0.996852063577998 0.996852063577998 0.996852063577998 0.996852063577998 0.996852063577998
"137" 0.993151524716137 0.993151524716137 0.993151524716137 0.993151524716137 0.993151524716137
"138" 0.998676814175157 0.998676814175157 0.998676814175157 0.998676814175157 0.998676814175157
"139" 0.985628402770583 0.985628402770583 0.985628402770583 0.985628402770583 0.985628402770583
"140" 0.970436150049656 0.970436150049656 0.970436150049656 0.970436150049656 0.970436150049656
"141" 0.989776465430859 0.989776465430859 0.989776465430859 0.989776465430859 0.989776465430859
"142" 0.995438756098215 0.995438756098215 0.995438756098215 0.995438756098215 0.995438756098215
"143" 0.996377362150727 0.996377362150727 0.996377362150727 0.996377362150727 0.996377362150727
"144" 0.995318787561033 0.995318787561033 0.995318787561033 0.995318787561033 0.995318787561033
"145" 0.997619829838544 0.997619829838544 0.997619829838544 0.997619829838544 0.997619829838544
"146" 0.992216524307414 0.992216524307414 0.992216524307414 0.992216524307414 0.992216524307414
"147" 0.94351729799881 0.94351729799881 0.94351729799881 0.94351729799881 0.94351729799881
